DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.30-14.15.44, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.786625ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_92, CachedDataProbablyExists, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_91, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084423ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_93, GetCachedData, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_91, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.096671ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_94, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_417BE96C495AAD70FE5D5EB4DC1282A9__7318185D7B9854AA909E3414AD068EB30EF13FD0, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=116.525475ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_95, CachedDataProbablyExists, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_94, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066545ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_96, GetCachedData, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_94, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=116.335434ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_70, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__80B14ECB57F2338EB25F270298E75D061735DE11, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=18.088684ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_71, CachedDataProbablyExists, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_70, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107929ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_72, GetCachedData, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_70, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=17.929441ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_72, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_282164A7489B4FD853F6C89B62FCA739__FFB57CFA5EC930120D697438DB9A72A9D0ECCAEE, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=16.830620ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_73, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_72, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.108261ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_74, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_72, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=16.666737ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_97, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_417BE96C495AAD70FE5D5EB4DC1282A9__A4E8A48AB347396178264A2D75DBB0AB630BFAAA, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=40.747463ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_98, CachedDataProbablyExists, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_97, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071511ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_99, GetCachedData, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_97, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=40.625961ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_282164A7489B4FD853F6C89B62FCA739__F81E95E6615B5E0F348AF4F55EDA1426AE5D6950, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=40.806725ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_76, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_75, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087403ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_77, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_75, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=40.683899ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_73, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_680CE6EF4C01DB5DD0B11AB8297EDB72__6FE139C262B3F87EAA3254BC583283E560166241, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=43.167919ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_74, CachedDataProbablyExists, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_73, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073165ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_75, GetCachedData, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_73, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=43.057999ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_100, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_417BE96C495AAD70FE5D5EB4DC1282A9__3649EAF04B8F0764BE4B409C43D02126E8E0E86A, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=74.951988ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_101, CachedDataProbablyExists, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_100, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107929ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_102, GetCachedData, Parent=DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_100, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=74.807968ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_78, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_011E0FFA425AA2D8D2E348A87A61F3AB__E906F801F263EC35DB88FEAD7A44A8BD3DEE061E, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.202287ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_79, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_78, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077803ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_80, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_78, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.096008ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_81, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__20D41DE1BCCF9EE6443F96C322CECD35B94A992F, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.173151ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_82, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_81, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050321ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_83, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_81, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.089720ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__E34213EA819FA2A798C1E0FC6BF0343D9C12FAAD, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.312198ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_85, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_84, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050984ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_86, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_84, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.153948ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__9955A34CFCE5EC3BDF2872FB229357F0E554CE04, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.191029ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_88, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_87, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050653ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_89, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_87, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092037ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_CB63122C4E734D410B32FE9576F27221_0__6B787ACAB0F7DE4CB970C93FFC44545E592513BC, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.162553ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_91, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_90, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048004ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_92, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_90, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.081774ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_93, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_11F8EAB5495566BDDDFCB5AB464FB668_0__B7ED205613C8C2ECF89DDA42FC365ACB8208A342, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=3250 bytes, Retrieved=true, Duration=0.174806ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_94, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_93, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_95, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_93, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.097666ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_96, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__7284E281A6B24A9600CAEE2ECDB566ABB53336EC, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=0.160240ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_97, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_96, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047345ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_98, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_96, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.080120ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_99, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__AB238E52706DDDED334196569446B41252977088, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=0.934944ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_100, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_99, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047676ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_101, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_99, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.444293ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_102, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__F0C28898A9EAC15E97C54EDA8D1D1338421176B3, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.305247ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_103, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_102, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057936ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_104, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_102, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.137392ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_105, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__2691DC4EE88AF37DC0CC3BF26A5A50DBDFA315C4, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=0.194669ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_106, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_105, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048995ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_107, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_105, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100978ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_76, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_402A7C88436A32F9D71A4EAF62651993_0__FF17930B20A78E32E96B2D52A696AC1925AA966A, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.188045ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_77, CachedDataProbablyExists, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_76, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064228ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_78, GetCachedData, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_76, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095017ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_32D05CE14D8F880EBEA959BED8A7414D_0__F3E652C572390708853116860626312129DC38ED, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=0.158250ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_109, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_108, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_110, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_108, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084423ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_79, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_402A7C88436A32F9D71A4EAF62651993_0__38D65E9AB0F761C5D8386C8D97227957DE82E7F5, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.301275ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_80, CachedDataProbablyExists, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_79, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054292ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B40526E74B68400A0CDCA697F8AC6143_0__D4E9C4CA0C1E7F579FF65DA640DB0D9F8CE7DCF4, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=0.155933ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_112, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_111, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047013ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_81, GetCachedData, Parent=DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_79, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.135075ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_113, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_111, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.081114ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_B40526E74B68400A0CDCA697F8AC6143_0__236E79345A94A7D48CDFA03F92797DE02E42ADA0, StartTime=2015.10.30-14.16.10, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=0.276774ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_115, CachedDataProbablyExists, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_114, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044692ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_116, GetCachedData, Parent=DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_114, StartTime=2015.10.30-14.16.10, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.125144ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
