DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.31.30, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.535011ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_214, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, FlushAsyncLoading=0.012252ms, FlushStreamingFunc=0.010926ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.083759ms, TagPackageExports=0.207581ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.335041ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.009269ms, SerializeSummary=0.009604ms, SerializeNames=0.067867ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.027806ms, SortExportsNonSeekfree=1.111075ms, SortExportsSeekfreeConstructor=0.017546ms, SortExportsSeekfreeInner=0.587318ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.018869ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.008937ms, SerializeDependencyMap=0.003640ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.311870ms, SerializeBulkData=0.011917ms, AsyncWrite=0.080783ms, UnaccountedTime=0.123821ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, AllOfLoadPackage_Duration=0.047013ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006288ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050653ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016551ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.645071ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_215, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, FlushAsyncLoading=0.029799ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.204269ms, TagPackageExports=0.120841ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.144675ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.007283ms, SerializeSummary=0.009932ms, SerializeNames=0.096012ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.025492ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.718754ms, SortExportsSeekfree=0.006620ms, BuildDependencyMap=0.010595ms, SerializeImportMap=0.009269ms, SerializeExportMap=0.003971ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019200ms, SerializeExports=1.357388ms, SerializeBulkData=0.048008ms, AsyncWrite=5.892388ms, UnaccountedTime=0.189044ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_N.uasset, AllOfLoadPackage_Duration=9.736791ms, AllOfLoadPackage_HitCount=157, ResolveRedirectors_Duration=0.012562ms, ResolveRedirectors_HitCount=157, CacheForCookedPlatformData_Duration=24.344590ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054296ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.084426ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.591776ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_281, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.11.29-18.31.42, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.134744ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___8840DF5883E6EC5500D3350FB12B05898FBAE0C5, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.509188ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_88, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___656A5593B9A79465290398ABD19F32BF841D32E1, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.149973ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_38, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___E4261310C6827BE0699E0E38E182C3B841FFD2EB, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=3.198799ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_216, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_N.uasset, FlushAsyncLoading=0.015557ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.218175ms, TagPackageExports=0.054624ms, BeginCacheForCookedPlatformData=0.037082ms, SerializeImports=0.084754ms, GatherLocalizableTextData=0.004634ms, MarkNames=0.004966ms, SerializeSummary=0.010926ms, SerializeNames=0.022843ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.032116ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.011586ms, SortExportsSeekfreeInner=0.168845ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018541ms, SerializeExports=0.055287ms, SerializeBulkData=0.079457ms, AsyncWrite=3.175292ms, UnaccountedTime=0.245985ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleNorth.uasset, AllOfLoadPackage_Duration=0.063896ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003975ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051647ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013243ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.525570ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_217, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleNorth.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.125475ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.023834ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.011258ms, SerializeNames=0.116207ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.240691ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.011917ms, SerializeBulkData=0.007946ms, AsyncWrite=0.071511ms, UnaccountedTime=0.109587ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleEast.uasset, AllOfLoadPackage_Duration=0.054955ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049330ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012580ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.526568ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_218, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleEast.uasset, FlushAsyncLoading=0.013575ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.100646ms, TagPackageExports=0.009269ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.021517ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004306ms, SerializeSummary=0.009269ms, SerializeNames=0.017878ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.397615ms, SortExportsSeekfree=0.007614ms, BuildDependencyMap=0.010259ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019204ms, SerializeExports=0.012912ms, SerializeBulkData=0.008278ms, AsyncWrite=0.147656ms, UnaccountedTime=0.107598ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthWest.uasset, AllOfLoadPackage_Duration=0.755168ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002317ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.048667ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009272ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.760466ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_219, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthWest.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.067540ms, TagPackageExports=0.005297ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthEast.uasset, AllOfLoadPackage_Duration=0.460185ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001654ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047673ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008609ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.546597ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_220, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthEast.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.066876ms, TagPackageExports=0.005297ms, BeginCacheForCookedPlatformData=0.002652ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthWest.uasset, AllOfLoadPackage_Duration=0.524744ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001658ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050984ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011589ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.138549ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_221, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthWest.uasset, FlushAsyncLoading=0.021189ms, FlushStreamingFunc=0.006620ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.111241ms, TagPackageExports=0.005960ms, BeginCacheForCookedPlatformData=0.003308ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthEast.uasset, AllOfLoadPackage_Duration=0.864092ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002317ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059593ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013571ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.643103ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_222, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthEast.uasset, FlushAsyncLoading=0.013907ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.089388ms, TagPackageExports=0.005629ms, BeginCacheForCookedPlatformData=0.002317ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleForward.uasset, AllOfLoadPackage_Duration=0.551894ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002317ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.210233ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011586ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.152784ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_223, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleForward.uasset, FlushAsyncLoading=0.017878ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.106271ms, TagPackageExports=0.005625ms, BeginCacheForCookedPlatformData=0.002652ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0008_Sprite.uasset, AllOfLoadPackage_Duration=0.048667ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004634ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052311ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015225ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.881797ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
SavePackageTransactionId2496ED324E69F2B85BAC7DB3587ECB8A_224, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0008_Sprite.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.090715ms, TagPackageExports=0.020195ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.038736ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005629ms, SerializeSummary=0.010263ms, SerializeNames=0.037741ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.021853ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.109414ms, SortExportsSeekfree=0.021853ms, BuildDependencyMap=0.013903ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019867ms, SerializeExports=0.028141ms, SerializeBulkData=0.008937ms, AsyncWrite=1.660649ms, UnaccountedTime=0.104286ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0008.uasset, AllOfLoadPackage_Duration=0.278428ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.000991ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=3.225286ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.126138ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.122495ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.889242ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_282, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__060E5EB35343384F66D89C13A7EA9DDCD062A0D3, StartTime=2015.11.29-18.31.42, HierarchicalDDC, Duration=0.083432ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_283, CachedDataProbablyExists, Parent=DDCTransactionId7AB3AD5A45BA0121EDDFC0844B39D8AC_282, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061247ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__060E5EB35343384F66D89C13A7EA9DDCD062A0D3, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.236716ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_40, CachedDataProbablyExists, Parent=DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_39, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.067871ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_41, GetCachedData, Parent=DDCTransactionIdD859D9BF4D8D98BD450C1788C91EFB76_39, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.128455ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__C693FA228B5B17BECF25E49FB5237A2EACF2B1EB, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.608835ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_90, CachedDataProbablyExists, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_89, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054296ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_91, GetCachedData, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_89, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.237379ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_43, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__09931479DBA6E91FF664B1C24EE9FCFE2DEA1D13, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=2.086073ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_44, CachedDataProbablyExists, Parent=DDCTransactionId090FB8DA4424EA5A686744877DCC3D3E_43, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.718754ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__A330415538A9B758D3CE6FE128538195735CA8D3, StartTime=2015.11.29-18.31.42, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.234067ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_93, CachedDataProbablyExists, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_92, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052311ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_94, GetCachedData, Parent=DDCTransactionId1F6F95D848313C7596B7A49D6EC57570_92, StartTime=2015.11.29-18.31.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.110578ms, RunGuid=RunIDF1C923734F787C8F4AD2118A46B282CF
